State,Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %
Colorado,2018,G,ARAPAHOE,6263803175,932,133,"1,065",739,69.39%
Colorado,2018,G,ARAPAHOE,6263803176,"1,310",127,"1,437","1,071",74.53%
Colorado,2018,G,ARAPAHOE,6264003255,"1,099",301,"1,400",817,58.36%
Colorado,2018,G,ARAPAHOE,6264003258,329,127,456,179,39.25%
Colorado,2018,G,ARAPAHOE,6264003323,38,3,41,28,68.29%
Colorado,2018,G,ARAPAHOE,6264003424,0,0,0,0,0.00%
Colorado,2018,G,ARAPAHOE,6264003453,555,30,585,459,78.46%
Colorado,2018,G,ARAPAHOE,6264003455,648,40,688,497,72.24%
Colorado,2018,G,ARAPAHOE,6264103401,"1,156",293,"1,449",778,53.69%
Colorado,2018,G,ARAPAHOE,6264103403,743,369,"1,112",516,46.40%
Colorado,2018,G,ARAPAHOE,6264103404,864,305,"1,169",527,45.08%
Colorado,2018,G,ARAPAHOE,6264103405,840,290,"1,130",513,45.40%
Colorado,2018,G,ARAPAHOE,6264103406,458,139,597,310,51.93%
Colorado,2018,G,ARAPAHOE,6264103407,"1,335",334,"1,669",990,59.32%
Colorado,2018,G,ARAPAHOE,6264103408,781,108,889,561,63.10%
Colorado,2018,G,ARAPAHOE,6264103409,"1,442",391,"1,833",974,53.14%
Colorado,2018,G,ARAPAHOE,6264103410,"1,162",172,"1,334",912,68.37%
Colorado,2018,G,ARAPAHOE,6264103411,"1,338",522,"1,860",861,46.29%
Colorado,2018,G,ARAPAHOE,6264103412,"1,373",447,"1,820",880,48.35%
Colorado,2018,G,ARAPAHOE,6264103413,"1,061",394,"1,455",696,47.84%
Colorado,2018,G,ARAPAHOE,6264103414,897,184,"1,081",658,60.87%
Colorado,2018,G,ARAPAHOE,6264103416,"1,523",255,"1,778","1,082",60.85%
Colorado,2018,G,ARAPAHOE,6264103417,"1,023",191,"1,214",746,61.45%
Colorado,2018,G,ARAPAHOE,6264103418,908,74,982,686,69.86%
Colorado,2018,G,ARAPAHOE,6264103419,"1,029",104,"1,133",771,68.05%
Colorado,2018,G,ARAPAHOE,6264103423,"1,339",167,"1,506","1,026",68.13%
Colorado,2018,G,ARAPAHOE,6264103425,"1,289",168,"1,457",988,67.81%
Colorado,2018,G,ARAPAHOE,6264103426,706,72,778,553,71.08%
Colorado,2018,G,ARAPAHOE,6264103442,749,69,818,654,79.95%
Colorado,2018,G,ARAPAHOE,6264103443,527,26,553,490,88.61%
Colorado,2018,G,ARAPAHOE,6270303245,491,27,518,413,79.73%
Colorado,2018,G,ARAPAHOE,6270303246,"1,019",141,"1,160",822,70.86%
Colorado,2018,G,ARAPAHOE,6270303247,"1,537",266,"1,803","1,191",66.06%
Colorado,2018,G,ARAPAHOE,6270303248,653,133,786,495,62.98%
Colorado,2018,G,ARAPAHOE,6270303250,"1,011",74,"1,085",863,79.54%
Colorado,2018,G,ARAPAHOE,6270303251,"1,429",109,"1,538","1,213",78.87%
Colorado,2018,G,ARAPAHOE,6270303252,"1,420",100,"1,520","1,209",79.54%
Colorado,2018,G,ARAPAHOE,6273603335,"1,526",145,"1,671","1,091",65.29%
Colorado,2018,G,ARAPAHOE,6273603336,"1,401",185,"1,586","1,007",63.49%
Colorado,2018,G,ARAPAHOE,6273603337,"1,355",207,"1,562",941,60.24%
Colorado,2018,G,ARAPAHOE,6273603368,678,181,859,395,45.98%
Colorado,2018,G,ARAPAHOE,6273703218,867,153,"1,020",675,66.18%
Colorado,2018,G,ARAPAHOE,6273703220,892,67,959,754,78.62%
Colorado,2018,G,ARAPAHOE,6273703221,784,65,849,676,79.62%
Colorado,2018,G,ARAPAHOE,6273703222,886,51,937,773,82.50%
Colorado,2018,G,ARAPAHOE,6273703223,918,176,"1,094",727,66.45%
Colorado,2018,G,ARAPAHOE,6273703224,860,79,939,725,77.21%
Colorado,2018,G,ARAPAHOE,6273703225,970,69,"1,039",821,79.02%
Colorado,2018,G,ARAPAHOE,6273703226,688,64,752,600,79.79%
Colorado,2018,G,ARAPAHOE,6273703227,682,46,728,561,77.06%
Colorado,2018,G,ARAPAHOE,6273703228,756,56,812,624,76.85%
Colorado,2018,G,ARAPAHOE,6273703233,710,298,"1,008",476,47.22%
Colorado,2018,G,ARAPAHOE,6273703235,693,72,765,524,68.50%
Colorado,2018,G,ARAPAHOE,6273703236,662,71,733,517,70.53%
Colorado,2018,G,ARAPAHOE,6273703237,"1,183",98,"1,281",958,74.79%
Colorado,2018,G,ARAPAHOE,6273703238,823,102,925,642,69.41%
Colorado,2018,G,ARAPAHOE,6273703239,877,63,940,736,78.30%
Colorado,2018,G,ARAPAHOE,6273703240,"1,396",116,"1,512","1,135",75.07%
Colorado,2018,G,ARAPAHOE,6273703241,"1,023",90,"1,113",857,77.00%
Colorado,2018,G,ARAPAHOE,6273703242,735,42,777,649,83.53%
Colorado,2018,G,ARAPAHOE,6273703243,"1,012",391,"1,403",592,42.20%
Colorado,2018,G,ARAPAHOE,6273703244,"1,005",142,"1,147",772,67.31%
Colorado,2018,G,ARAPAHOE,6273703257,"1,179",116,"1,295",906,69.96%
Colorado,2018,G,ARAPAHOE,6273703259,"1,791",594,"2,385","1,107",46.42%
Colorado,2018,G,ARAPAHOE,6273703260,"1,460",288,"1,748",994,56.86%
Colorado,2018,G,ARAPAHOE,6273703261,"1,398",125,"1,523","1,064",69.86%
Colorado,2018,G,ARAPAHOE,6273703262,"1,273",111,"1,384","1,045",75.51%
Colorado,2018,G,ARAPAHOE,6273703263,"1,022",82,"1,104",826,74.82%
Colorado,2018,G,ARAPAHOE,6273703264,"1,213",102,"1,315",969,73.69%
Colorado,2018,G,ARAPAHOE,6273703274,"1,146",107,"1,253",900,71.83%
Colorado,2018,G,ARAPAHOE,6273703275,640,79,719,476,66.20%
Colorado,2018,G,ARAPAHOE,6273703276,308,55,363,227,62.53%
Colorado,2018,G,ARAPAHOE,6273703277,874,98,972,614,63.17%
Colorado,2018,G,ARAPAHOE,6273703278,522,44,566,394,69.61%
Colorado,2018,G,ARAPAHOE,6273703279,911,78,989,743,75.13%
Colorado,2018,G,ARAPAHOE,6273703280,"1,157",82,"1,239",884,71.35%
Colorado,2018,G,ARAPAHOE,6273703281,"1,155",110,"1,265",888,70.20%
Colorado,2018,G,ARAPAHOE,6273703282,"1,416",143,"1,559","1,045",67.03%
Colorado,2018,G,ARAPAHOE,6273703283,878,79,957,672,70.22%
Colorado,2018,G,ARAPAHOE,6273703284,674,180,854,451,52.81%
Colorado,2018,G,ARAPAHOE,6273703285,724,78,802,600,74.81%
Colorado,2018,G,ARAPAHOE,6273703286,"1,563",341,"1,904","1,130",59.35%
Colorado,2018,G,ARAPAHOE,6273703320,"1,580",199,"1,779","1,098",61.72%
Colorado,2018,G,ARAPAHOE,6273703321,"1,271",120,"1,391",992,71.32%
Colorado,2018,G,ARAPAHOE,6273703322,"1,176",71,"1,247",925,74.18%
Colorado,2018,G,ARAPAHOE,6273703324,605,33,638,497,77.90%
Colorado,2018,G,ARAPAHOE,6273703325,"1,701",108,"1,809","1,375",76.01%
Colorado,2018,G,ARAPAHOE,6273703328,302,21,323,244,75.54%
Colorado,2018,G,ARAPAHOE,6273703331,658,82,740,528,71.35%
Colorado,2018,G,ARAPAHOE,6273703332,"1,060",128,"1,188",783,65.91%
Colorado,2018,G,ARAPAHOE,6273703333,822,99,921,580,62.98%
Colorado,2018,G,ARAPAHOE,6273703334,"1,772",252,"2,024","1,276",63.04%
Colorado,2018,G,ARAPAHOE,6273703338,956,131,"1,087",681,62.65%
Colorado,2018,G,ARAPAHOE,6273703339,"1,221",160,"1,381",872,63.14%
Colorado,2018,G,ARAPAHOE,6273703367,"1,279",78,"1,357","1,022",75.31%
Colorado,2018,G,ARAPAHOE,6273703458,0,0,0,0,0.00%
Colorado,2018,G,ARAPAHOE,6273803164,785,78,863,613,71.03%
Colorado,2018,G,ARAPAHOE,6273803177,972,71,"1,043",761,72.96%
Colorado,2018,G,ARAPAHOE,6273803178,799,115,914,602,65.86%
Colorado,2018,G,ARAPAHOE,6273803179,686,57,743,527,70.93%
Colorado,2018,G,ARAPAHOE,6273803180,769,46,815,665,81.60%
Colorado,2018,G,ARAPAHOE,6273803181,710,79,789,567,71.86%
Colorado,2018,G,ARAPAHOE,6273803182,930,70,"1,000",780,78.00%
Colorado,2018,G,ARAPAHOE,6273803183,"1,317",171,"1,488","1,060",71.24%
Colorado,2018,G,ARAPAHOE,6273803184,732,43,775,596,76.90%
Colorado,2018,G,ARAPAHOE,6273803185,900,106,"1,006",694,68.99%
Colorado,2018,G,ARAPAHOE,6273803186,930,55,985,791,80.30%
Colorado,2018,G,ARAPAHOE,6273803187,919,63,982,766,78.00%
Colorado,2018,G,ARAPAHOE,6273803188,650,39,689,543,78.81%
Colorado,2018,G,ARAPAHOE,6273803189,"1,069",81,"1,150",876,76.17%
Colorado,2018,G,ARAPAHOE,6273803190,"1,210",165,"1,375",933,67.85%
Colorado,2018,G,ARAPAHOE,6273803191,"1,148",48,"1,196",990,82.78%
Colorado,2018,G,ARAPAHOE,6273803192,"1,038",68,"1,106",877,79.29%
Colorado,2018,G,ARAPAHOE,6273803193,875,77,952,717,75.32%
Colorado,2018,G,ARAPAHOE,6273803194,"1,145",97,"1,242",947,76.25%
Colorado,2018,G,ARAPAHOE,6273803195,"1,011",37,"1,048",876,83.59%
Colorado,2018,G,ARAPAHOE,6273803196,635,40,675,541,80.15%
Colorado,2018,G,ARAPAHOE,6273803197,712,39,751,602,80.16%
Colorado,2018,G,ARAPAHOE,6273803205,663,57,720,536,74.44%
Colorado,2018,G,ARAPAHOE,6273803206,788,37,825,671,81.33%
Colorado,2018,G,ARAPAHOE,6273803207,"1,128",72,"1,200",920,76.67%
Colorado,2018,G,ARAPAHOE,6273803208,"1,120",94,"1,214",902,74.30%
Colorado,2018,G,ARAPAHOE,6273803209,993,60,"1,053",862,81.86%
Colorado,2018,G,ARAPAHOE,6273803210,"1,488",132,"1,620","1,221",75.37%
Colorado,2018,G,ARAPAHOE,6273803211,889,74,963,683,70.92%
Colorado,2018,G,ARAPAHOE,6273803212,"1,249",164,"1,413",977,69.14%
Colorado,2018,G,ARAPAHOE,6273803213,"1,034",109,"1,143",815,71.30%
Colorado,2018,G,ARAPAHOE,6273803214,861,48,909,701,77.12%
Colorado,2018,G,ARAPAHOE,6273803215,694,35,729,593,81.34%
Colorado,2018,G,ARAPAHOE,6273803216,908,48,956,764,79.92%
Colorado,2018,G,ARAPAHOE,6273803217,839,46,885,722,81.58%
Colorado,2018,G,ARAPAHOE,6273803219,"1,160",61,"1,221","1,006",82.39%
Colorado,2018,G,ARAPAHOE,6274003457,1,2,3,0,0.00%
Colorado,2018,G,ARAPAHOE,6283603318,924,128,"1,052",645,61.31%
Colorado,2018,G,ARAPAHOE,6283603340,"1,824",123,"1,947","1,411",72.47%
Colorado,2018,G,ARAPAHOE,6283603341,"1,609",198,"1,807","1,211",67.02%
Colorado,2018,G,ARAPAHOE,6283603342,"1,694",236,"1,930","1,114",57.72%
Colorado,2018,G,ARAPAHOE,6283603343,"1,110",123,"1,233",823,66.75%
Colorado,2018,G,ARAPAHOE,6283603344,"1,562",157,"1,719","1,162",67.60%
Colorado,2018,G,ARAPAHOE,6283603349,0,0,0,0,0.00%
Colorado,2018,G,ARAPAHOE,6283603351,"1,700",196,"1,896","1,250",65.93%
Colorado,2018,G,ARAPAHOE,6283603369,"1,015",93,"1,108",677,61.10%
Colorado,2018,G,ARAPAHOE,6283603370,"1,440",174,"1,614","1,027",63.63%
Colorado,2018,G,ARAPAHOE,6283603371,910,114,"1,024",644,62.89%
Colorado,2018,G,ARAPAHOE,6283603372,"1,599",213,"1,812","1,138",62.80%
Colorado,2018,G,ARAPAHOE,6283603561,0,0,0,0,0.00%
Colorado,2018,G,ARAPAHOE,6284003265,"1,003",181,"1,184",598,50.51%
Colorado,2018,G,ARAPAHOE,6284003266,"1,032",167,"1,199",713,59.47%
Colorado,2018,G,ARAPAHOE,6284003267,"1,032",149,"1,181",768,65.03%
Colorado,2018,G,ARAPAHOE,6284003268,822,136,958,633,66.08%
Colorado,2018,G,ARAPAHOE,6284003269,"1,007",175,"1,182",660,55.84%
Colorado,2018,G,ARAPAHOE,6284003270,878,155,"1,033",578,55.95%
Colorado,2018,G,ARAPAHOE,6284003271,735,99,834,527,63.19%
Colorado,2018,G,ARAPAHOE,6284003272,835,56,891,625,70.15%
Colorado,2018,G,ARAPAHOE,6284003273,872,91,963,622,64.59%
Colorado,2018,G,ARAPAHOE,6284003302,"1,206",114,"1,320",904,68.48%
Colorado,2018,G,ARAPAHOE,6284003303,880,83,963,672,69.78%
Colorado,2018,G,ARAPAHOE,6284003304,836,128,964,575,59.65%
Colorado,2018,G,ARAPAHOE,6284003305,"1,233",190,"1,423",895,62.90%
Colorado,2018,G,ARAPAHOE,6284003306,825,99,924,603,65.26%
Colorado,2018,G,ARAPAHOE,6284003307,706,323,"1,029",368,35.76%
Colorado,2018,G,ARAPAHOE,6284003308,"1,109",173,"1,282",805,62.79%
Colorado,2018,G,ARAPAHOE,6284003309,"1,213",188,"1,401",847,60.46%
Colorado,2018,G,ARAPAHOE,6284003310,"1,706",192,"1,898","1,170",61.64%
Colorado,2018,G,ARAPAHOE,6284003311,"1,690",171,"1,861","1,196",64.27%
Colorado,2018,G,ARAPAHOE,6284003312,"1,633",254,"1,887","1,108",58.72%
Colorado,2018,G,ARAPAHOE,6284003313,"1,057",113,"1,170",725,61.97%
Colorado,2018,G,ARAPAHOE,6284003314,738,81,819,548,66.91%
Colorado,2018,G,ARAPAHOE,6284003315,"1,426",189,"1,615",988,61.18%
Colorado,2018,G,ARAPAHOE,6284003316,710,72,782,499,63.81%
Colorado,2018,G,ARAPAHOE,6284003317,"1,025",140,"1,165",695,59.66%
Colorado,2018,G,ARAPAHOE,6284003319,"1,694",268,"1,962","1,113",56.73%
Colorado,2018,G,ARAPAHOE,6284003446,773,99,872,619,70.99%
Colorado,2018,G,ARAPAHOE,6284003447,923,176,"1,099",613,55.78%
Colorado,2018,G,ARAPAHOE,6284003448,"1,563",346,"1,909","1,179",61.76%
Colorado,2018,G,ARAPAHOE,6284003449,699,108,807,540,66.91%
Colorado,2018,G,ARAPAHOE,6284003450,"1,203",288,"1,491",768,51.51%
Colorado,2018,G,ARAPAHOE,6284003451,"1,160",166,"1,326",822,61.99%
Colorado,2018,G,ARAPAHOE,6284003452,829,88,917,622,67.83%
Colorado,2018,G,ARAPAHOE,6284003454,"1,010",122,"1,132",758,66.96%
Colorado,2018,G,ARAPAHOE,6284003456,"1,118",139,"1,257",823,65.47%
Colorado,2018,G,ARAPAHOE,6284003459,856,126,982,569,57.94%
Colorado,2018,G,ARAPAHOE,6284003460,"1,027",187,"1,214",714,58.81%
Colorado,2018,G,ARAPAHOE,6284003461,"1,213",154,"1,367",832,60.86%
Colorado,2018,G,ARAPAHOE,6284003462,"1,135",146,"1,281",850,66.35%
Colorado,2018,G,ARAPAHOE,6284003463,"1,384",154,"1,538","1,008",65.54%
Colorado,2018,G,ARAPAHOE,6284003464,879,150,"1,029",609,59.18%
Colorado,2018,G,ARAPAHOE,6284003472,"1,163",404,"1,567",661,42.18%
Colorado,2018,G,ARAPAHOE,6284003473,"1,537",362,"1,899",985,51.87%
Colorado,2018,G,ARAPAHOE,6284103301,634,74,708,426,60.17%
Colorado,2018,G,ARAPAHOE,6284103420,"1,666",253,"1,919","1,147",59.77%
Colorado,2018,G,ARAPAHOE,6284103421,523,43,566,427,75.44%
Colorado,2018,G,ARAPAHOE,6284103422,651,90,741,476,64.24%
Colorado,2018,G,ARAPAHOE,6284103427,"1,408",201,"1,609","1,095",68.05%
Colorado,2018,G,ARAPAHOE,6284103428,"1,002",172,"1,174",737,62.78%
Colorado,2018,G,ARAPAHOE,6284103429,886,303,"1,189",589,49.54%
Colorado,2018,G,ARAPAHOE,6284103430,"1,022",239,"1,261",740,58.68%
Colorado,2018,G,ARAPAHOE,6284103431,587,60,647,435,67.23%
Colorado,2018,G,ARAPAHOE,6284103432,"1,132",264,"1,396",761,54.51%
Colorado,2018,G,ARAPAHOE,6284103433,910,190,"1,100",625,56.82%
Colorado,2018,G,ARAPAHOE,6284103437,"1,349",159,"1,508",938,62.20%
Colorado,2018,G,ARAPAHOE,6284103438,961,174,"1,135",715,63.00%
Colorado,2018,G,ARAPAHOE,6284103439,930,94,"1,024",695,67.87%
Colorado,2018,G,ARAPAHOE,6284103440,815,71,886,746,84.20%
Colorado,2018,G,ARAPAHOE,6284103441,833,43,876,758,86.53%
Colorado,2018,G,ARAPAHOE,6284103444,602,71,673,445,66.12%
Colorado,2018,G,ARAPAHOE,6284103445,640,104,744,459,61.69%
Colorado,2018,G,ARAPAHOE,6284103465,637,67,704,456,64.77%
Colorado,2018,G,ARAPAHOE,6284103466,878,124,"1,002",627,62.57%
Colorado,2018,G,ARAPAHOE,6284103467,862,118,980,624,63.67%
Colorado,2018,G,ARAPAHOE,6284103468,832,119,951,584,61.41%
Colorado,2018,G,ARAPAHOE,6284103469,723,190,913,432,47.32%
Colorado,2018,G,ARAPAHOE,6284103470,"1,164",219,"1,383",690,49.89%
Colorado,2018,G,ARAPAHOE,6284103471,"1,007",129,"1,136",665,58.54%
Colorado,2018,G,ARAPAHOE,6284203434,"1,060",216,"1,276",737,57.76%
Colorado,2018,G,ARAPAHOE,6284203435,"1,308",273,"1,581",831,52.56%
Colorado,2018,G,ARAPAHOE,6284203436,"1,344",360,"1,704",803,47.12%
Colorado,2018,G,ARAPAHOE,6285603352,"1,337",275,"1,612",899,55.77%
Colorado,2018,G,ARAPAHOE,6285603373,"1,304",98,"1,402","1,012",72.18%
Colorado,2018,G,ARAPAHOE,6285603378,"1,288",151,"1,439",957,66.50%
Colorado,2018,G,ARAPAHOE,6293603345,439,26,465,337,72.47%
Colorado,2018,G,ARAPAHOE,6293603346,"1,309",162,"1,471",980,66.62%
Colorado,2018,G,ARAPAHOE,6293603347,782,123,905,537,59.34%
Colorado,2018,G,ARAPAHOE,6293603360,443,107,550,199,36.18%
Colorado,2018,G,ARAPAHOE,6293603374,"1,658",247,"1,905","1,177",61.78%
Colorado,2018,G,ARAPAHOE,6293603381,"1,408",112,"1,520","1,093",71.91%
Colorado,2018,G,ARAPAHOE,6293603474,698,120,818,425,51.96%
Colorado,2018,G,ARAPAHOE,6293603537,"1,097",196,"1,293",682,52.75%
Colorado,2018,G,ARAPAHOE,6293603538,"1,099",160,"1,259",758,60.21%
Colorado,2018,G,ARAPAHOE,6293603539,"1,046",272,"1,318",686,52.05%
Colorado,2018,G,ARAPAHOE,6293603540,677,76,753,446,59.23%
Colorado,2018,G,ARAPAHOE,6293603541,700,108,808,464,57.43%
Colorado,2018,G,ARAPAHOE,6293603542,686,416,"1,102",315,28.58%
Colorado,2018,G,ARAPAHOE,6293603543,898,139,"1,037",641,61.81%
Colorado,2018,G,ARAPAHOE,6293603544,"1,075",448,"1,523",577,37.89%
Colorado,2018,G,ARAPAHOE,6293603545,377,146,523,202,38.62%
Colorado,2018,G,ARAPAHOE,6293603546,"1,022",164,"1,186",679,57.25%
Colorado,2018,G,ARAPAHOE,6293603547,"1,002",104,"1,106",648,58.59%
Colorado,2018,G,ARAPAHOE,6293603548,443,224,667,203,30.43%
Colorado,2018,G,ARAPAHOE,6293603549,532,133,665,273,41.05%
Colorado,2018,G,ARAPAHOE,6293603550,86,12,98,52,53.06%
Colorado,2018,G,ARAPAHOE,6293603551,732,316,"1,048",400,38.17%
Colorado,2018,G,ARAPAHOE,6293603552,909,281,"1,190",510,42.86%
Colorado,2018,G,ARAPAHOE,6293603553,"1,273",278,"1,551",797,51.39%
Colorado,2018,G,ARAPAHOE,6293603554,"1,037",161,"1,198",737,61.52%
Colorado,2018,G,ARAPAHOE,6293603555,887,167,"1,054",565,53.61%
Colorado,2018,G,ARAPAHOE,6293603556,"1,196",154,"1,350",821,60.81%
Colorado,2018,G,ARAPAHOE,6293603557,"1,572",316,"1,888","1,086",57.52%
Colorado,2018,G,ARAPAHOE,6293603558,913,155,"1,068",630,58.99%
Colorado,2018,G,ARAPAHOE,6293603559,874,106,980,576,58.78%
Colorado,2018,G,ARAPAHOE,6293603560,451,91,542,292,53.87%
Colorado,2018,G,ARAPAHOE,6294203503,"1,651",438,"2,089",957,45.81%
Colorado,2018,G,ARAPAHOE,6294203504,939,142,"1,081",551,50.97%
Colorado,2018,G,ARAPAHOE,6294203505,888,333,"1,221",492,40.29%
Colorado,2018,G,ARAPAHOE,6294203506,"1,401",478,"1,879",666,35.44%
Colorado,2018,G,ARAPAHOE,6294203507,842,137,979,508,51.89%
Colorado,2018,G,ARAPAHOE,6294203508,692,102,794,395,49.75%
Colorado,2018,G,ARAPAHOE,6294203509,637,68,705,435,61.70%
Colorado,2018,G,ARAPAHOE,6294203510,677,61,738,534,72.36%
Colorado,2018,G,ARAPAHOE,6294203511,945,409,"1,354",518,38.26%
Colorado,2018,G,ARAPAHOE,6294203512,985,268,"1,253",595,47.49%
Colorado,2018,G,ARAPAHOE,6294203513,909,281,"1,190",581,48.82%
Colorado,2018,G,ARAPAHOE,6294203514,689,292,981,408,41.59%
Colorado,2018,G,ARAPAHOE,6294203515,937,87,"1,024",659,64.36%
Colorado,2018,G,ARAPAHOE,6294203516,696,122,818,469,57.33%
Colorado,2018,G,ARAPAHOE,6294203517,712,123,835,469,56.17%
Colorado,2018,G,ARAPAHOE,6294203518,686,153,839,434,51.73%
Colorado,2018,G,ARAPAHOE,6294203519,812,230,"1,042",473,45.39%
Colorado,2018,G,ARAPAHOE,6294203520,914,125,"1,039",629,60.54%
Colorado,2018,G,ARAPAHOE,6294203521,787,137,924,502,54.33%
Colorado,2018,G,ARAPAHOE,6294203522,959,131,"1,090",642,58.90%
Colorado,2018,G,ARAPAHOE,6294203523,"1,280",175,"1,455",878,60.34%
Colorado,2018,G,ARAPAHOE,6294203524,854,198,"1,052",520,49.43%
Colorado,2018,G,ARAPAHOE,6294203525,897,172,"1,069",524,49.02%
Colorado,2018,G,ARAPAHOE,6294203526,812,139,951,484,50.89%
Colorado,2018,G,ARAPAHOE,6294203527,"1,005",296,"1,301",573,44.04%
Colorado,2018,G,ARAPAHOE,6294203528,483,136,619,251,40.55%
Colorado,2018,G,ARAPAHOE,6294203529,414,157,571,204,35.73%
Colorado,2018,G,ARAPAHOE,6294203530,946,280,"1,226",459,37.44%
Colorado,2018,G,ARAPAHOE,6294203531,803,117,920,498,54.13%
Colorado,2018,G,ARAPAHOE,6294203532,935,358,"1,293",595,46.02%
Colorado,2018,G,ARAPAHOE,6294203533,"1,290",388,"1,678",800,47.68%
Colorado,2018,G,ARAPAHOE,6294203534,813,544,"1,357",482,35.52%
Colorado,2018,G,ARAPAHOE,6294203535,812,116,928,605,65.19%
Colorado,2018,G,ARAPAHOE,6294203536,655,311,966,361,37.37%
Colorado,2018,G,ARAPAHOE,6295603326,"1,380",108,"1,488","1,264",84.95%
Colorado,2018,G,ARAPAHOE,6295603327,"1,081",129,"1,210",781,64.55%
Colorado,2018,G,ARAPAHOE,6295603329,"1,208",276,"1,484",833,56.13%
Colorado,2018,G,ARAPAHOE,6295603330,"1,765",260,"2,025","1,270",62.72%
Colorado,2018,G,ARAPAHOE,6295603353,"1,057",134,"1,191",828,69.52%
Colorado,2018,G,ARAPAHOE,6295603354,"1,551",172,"1,723","1,247",72.37%
Colorado,2018,G,ARAPAHOE,6295603355,"2,158",150,"2,308","1,612",69.84%
Colorado,2018,G,ARAPAHOE,6295603356,839,30,869,672,77.33%
Colorado,2018,G,ARAPAHOE,6295603375,988,226,"1,214",754,62.11%
Colorado,2018,G,ARAPAHOE,6295603376,"1,336",98,"1,434","1,174",81.87%
Colorado,2018,G,ARAPAHOE,6295603377,"1,628",113,"1,741","1,305",74.96%
Colorado,2018,G,ARAPAHOE,6295603379,923,107,"1,030",735,71.36%
Colorado,2018,G,ARAPAHOE,6295603380,752,67,819,601,73.38%
Colorado,2018,G,ARCHULETA,3065904001,"1,119",183,"1,302",818,62.83%
Colorado,2018,G,ARCHULETA,3065904002,956,170,"1,126",740,65.72%
Colorado,2018,G,ARCHULETA,3065904003,754,141,895,605,67.60%
Colorado,2018,G,ARCHULETA,3065904004,399,75,474,290,61.18%
Colorado,2018,G,ARCHULETA,3065904005,"1,024",237,"1,261",669,53.05%
Colorado,2018,G,ARCHULETA,3065904006,"1,631",337,"1,968","1,315",66.82%
Colorado,2018,G,ARCHULETA,3065904007,"1,591",483,"2,074","1,224",59.02%
Colorado,2018,G,ARCHULETA,3065904008,"1,725",347,"2,072","1,296",62.55%
Colorado,2018,G,BACA,4356405001,310,16,326,234,71.78%
Colorado,2018,G,BACA,4356405002,338,40,378,258,68.25%
Colorado,2018,G,BACA,4356405003,186,18,204,142,69.61%
Colorado,2018,G,BACA,4356405004,412,54,466,303,65.02%
Colorado,2018,G,BACA,4356405005,138,14,152,113,74.34%
Colorado,2018,G,BACA,4356405006,185,17,202,143,70.79%
Colorado,2018,G,BACA,4356405007,470,61,531,354,66.67%
Colorado,2018,G,BACA,4356405008,448,43,491,341,69.45%
Colorado,2018,G,BACA,4356405009,95,6,101,70,69.31%
Colorado,2018,G,BENT,4356406001,431,119,550,331,60.18%
Colorado,2018,G,BENT,4356406002,534,67,601,406,67.55%
Colorado,2018,G,BENT,4356406003,593,164,757,437,57.73%
Colorado,2018,G,BENT,4356406004,485,122,607,330,54.37%
Colorado,2018,G,BENT,4356406005,525,92,617,417,67.59%
Colorado,2018,G,BOULDER,2161307900,491,49,540,426,78.89%
Colorado,2018,G,BOULDER,2161307901,663,72,735,534,72.65%
Colorado,2018,G,BOULDER,2161307902,282,39,321,231,71.96%
Colorado,2018,G,BOULDER,2163307100,"1,377",143,"1,520","1,149",75.59%
Colorado,2018,G,BOULDER,2163307101,"1,266",124,"1,390","1,085",78.06%
Colorado,2018,G,BOULDER,2163307102,"1,081",426,"1,507",734,48.71%
Colorado,2018,G,BOULDER,2163307103,"1,147",71,"1,218",968,79.47%
Colorado,2018,G,BOULDER,2163307104,"1,112",82,"1,194",944,79.06%
Colorado,2018,G,BOULDER,2163307105,482,88,570,384,67.37%
Colorado,2018,G,BOULDER,2163307106,"1,034",76,"1,110",874,78.74%
Colorado,2018,G,BOULDER,2163307107,807,88,895,646,72.18%
Colorado,2018,G,BOULDER,2171207200,635,50,685,541,78.98%
Colorado,2018,G,BOULDER,2171207201,658,54,712,575,80.76%
Colorado,2018,G,BOULDER,2171207202,"1,116",134,"1,250",926,74.08%
Colorado,2018,G,BOULDER,2171207203,"1,005",37,"1,042",892,85.60%
Colorado,2018,G,BOULDER,2171207204,963,104,"1,067",831,77.88%
Colorado,2018,G,BOULDER,2171207205,965,57,"1,022",831,81.31%
Colorado,2018,G,BOULDER,2171207206,549,30,579,502,86.70%
Colorado,2018,G,BOULDER,2171207207,954,71,"1,025",845,82.44%
Colorado,2018,G,BOULDER,2171207208,"1,065",79,"1,144",951,83.13%
Colorado,2018,G,BOULDER,2171207209,613,26,639,553,86.54%
Colorado,2018,G,BOULDER,2171207210,917,66,983,814,82.81%
Colorado,2018,G,BOULDER,2171207211,"1,082",105,"1,187",903,76.07%
Colorado,2018,G,BOULDER,2171207212,"1,370",143,"1,513","1,120",74.03%
Colorado,2018,G,BOULDER,2171207213,"1,269",112,"1,381","1,101",79.72%
Colorado,2018,G,BOULDER,2171207214,"1,252",109,"1,361","1,093",80.31%
Colorado,2018,G,BOULDER,2171207215,887,66,953,763,80.06%
Colorado,2018,G,BOULDER,2171207300,"1,498",178,"1,676","1,247",74.40%
