State,Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %,Comments
Colorado,2012,G,ARAPAHOE,6264003323,29,5,34,27,79.41%,
Colorado,2012,G,ARAPAHOE,6264003424,0,0,0,0,0.00%,
Colorado,2012,G,ARAPAHOE,6264003453,490,75,565,468,82.83%,
Colorado,2012,G,ARAPAHOE,6264003455,264,64,328,247,75.30%,
Colorado,2012,G,ARAPAHOE,6264103401,"1,113",355,"1,468",964,65.67%,
Colorado,2012,G,ARAPAHOE,6264103403,731,310,"1,041",628,60.33%,
Colorado,2012,G,ARAPAHOE,6264103404,307,134,441,225,51.02%,
Colorado,2012,G,ARAPAHOE,6264103405,836,288,"1,124",666,59.25%,
Colorado,2012,G,ARAPAHOE,6264103406,440,168,608,392,64.47%,
Colorado,2012,G,ARAPAHOE,6264103407,"1,604",530,"2,134","1,419",66.49%,
Colorado,2012,G,ARAPAHOE,6264103408,"1,490",515,"2,005","1,365",68.08%,
Colorado,2012,G,ARAPAHOE,6264103409,729,360,"1,089",622,57.12%,
Colorado,2012,G,ARAPAHOE,6264103410,896,72,968,828,85.54%,
Colorado,2012,G,ARAPAHOE,6264103411,"1,357",545,"1,902","1,153",60.62%,
Colorado,2012,G,ARAPAHOE,6264103412,457,119,576,404,70.14%,
Colorado,2012,G,ARAPAHOE,6264103413,945,459,"1,404",812,57.83%,
Colorado,2012,G,ARAPAHOE,6264103414,802,251,"1,053",716,68.00%,
Colorado,2012,G,ARAPAHOE,6264103415,0,0,0,0,0.00%,
Colorado,2012,G,ARAPAHOE,6264103416,"1,174",275,"1,449","1,088",75.09%,
Colorado,2012,G,ARAPAHOE,6264103417,948,234,"1,182",862,72.93%,
Colorado,2012,G,ARAPAHOE,6264103418,791,130,921,740,80.35%,
Colorado,2012,G,ARAPAHOE,6264103419,874,168,"1,042",814,78.12%,
Colorado,2012,G,ARAPAHOE,6264103423,"1,161",257,"1,418","1,072",75.60%,
Colorado,2012,G,ARAPAHOE,6264103425,"1,102",240,"1,342","1,034",77.05%,
Colorado,2012,G,ARAPAHOE,6264103426,625,132,757,581,76.75%,
Colorado,2012,G,ARAPAHOE,6264103442,694,82,776,653,84.15%,
Colorado,2012,G,ARAPAHOE,6264103443,535,38,573,507,88.48%,
Colorado,2012,G,ARAPAHOE,6270303245,440,51,491,421,85.74%,
Colorado,2012,G,ARAPAHOE,6270303246,988,163,"1,151",919,79.84%,
Colorado,2012,G,ARAPAHOE,6270303247,"1,919",402,"2,321","1,803",77.68%,
Colorado,2012,G,ARAPAHOE,6270303248,605,124,729,547,75.03%,
Colorado,2012,G,ARAPAHOE,6270303250,498,62,560,479,85.54%,
Colorado,2012,G,ARAPAHOE,6270303251,966,124,"1,090",933,85.60%,
Colorado,2012,G,ARAPAHOE,6270303252,"1,709",195,"1,904","1,642",86.24%,
Colorado,2012,G,ARAPAHOE,6273603335,"1,209",303,"1,512","1,143",75.60%,
Colorado,2012,G,ARAPAHOE,6273603336,"1,660",529,"2,189","1,523",69.58%,
Colorado,2012,G,ARAPAHOE,6273603337,"1,095",295,"1,390","1,015",73.02%,
Colorado,2012,G,ARAPAHOE,6273703218,804,203,"1,007",755,74.98%,
Colorado,2012,G,ARAPAHOE,6273703220,844,96,940,818,87.02%,
Colorado,2012,G,ARAPAHOE,6273703221,771,94,865,755,87.28%,
Colorado,2012,G,ARAPAHOE,6273703222,847,99,946,810,85.62%,
Colorado,2012,G,ARAPAHOE,6273703223,882,203,"1,085",827,76.22%,
Colorado,2012,G,ARAPAHOE,6273703224,793,104,897,750,83.61%,
Colorado,2012,G,ARAPAHOE,6273703225,902,126,"1,028",872,84.82%,
Colorado,2012,G,ARAPAHOE,6273703226,644,74,718,619,86.21%,
Colorado,2012,G,ARAPAHOE,6273703227,645,91,736,623,84.65%,
Colorado,2012,G,ARAPAHOE,6273703228,636,92,728,627,86.13%,
Colorado,2012,G,ARAPAHOE,6273703233,526,238,764,474,62.04%,
Colorado,2012,G,ARAPAHOE,6273703235,613,119,732,589,80.46%,
Colorado,2012,G,ARAPAHOE,6273703236,591,100,691,559,80.90%,
Colorado,2012,G,ARAPAHOE,6273703237,"1,071",161,"1,232","1,026",83.28%,
Colorado,2012,G,ARAPAHOE,6273703238,779,139,918,745,81.15%,
Colorado,2012,G,ARAPAHOE,6273703239,789,114,903,775,85.83%,
Colorado,2012,G,ARAPAHOE,6273703240,"1,181",135,"1,316","1,125",85.49%,
Colorado,2012,G,ARAPAHOE,6273703241,943,158,"1,101",915,83.11%,
Colorado,2012,G,ARAPAHOE,6273703242,725,67,792,688,86.87%,
Colorado,2012,G,ARAPAHOE,6273703243,"1,552",541,"2,093","1,363",65.12%,
Colorado,2012,G,ARAPAHOE,6273703244,869,156,"1,025",822,80.20%,
Colorado,2012,G,ARAPAHOE,6273703257,"1,641",411,"2,052","1,519",74.03%,
Colorado,2012,G,ARAPAHOE,6273703259,"1,670",704,"2,374","1,468",61.84%,
Colorado,2012,G,ARAPAHOE,6273703260,"1,056",312,"1,368",985,72.00%,
Colorado,2012,G,ARAPAHOE,6273703261,"1,134",222,"1,356","1,074",79.20%,
Colorado,2012,G,ARAPAHOE,6273703262,"1,137",221,"1,358","1,099",80.93%,
Colorado,2012,G,ARAPAHOE,6273703263,897,159,"1,056",864,81.82%,
Colorado,2012,G,ARAPAHOE,6273703264,"1,081",221,"1,302","1,023",78.57%,
Colorado,2012,G,ARAPAHOE,6273703274,986,181,"1,167",939,80.46%,
Colorado,2012,G,ARAPAHOE,6273703275,559,125,684,528,77.19%,
Colorado,2012,G,ARAPAHOE,6273703276,278,68,346,259,74.86%,
Colorado,2012,G,ARAPAHOE,6273703277,768,147,915,722,78.91%,
Colorado,2012,G,ARAPAHOE,6273703278,443,73,516,424,82.17%,
Colorado,2012,G,ARAPAHOE,6273703279,811,151,962,798,82.95%,
Colorado,2012,G,ARAPAHOE,6273703280,975,185,"1,160",933,80.43%,
Colorado,2012,G,ARAPAHOE,6273703281,"1,032",180,"1,212",967,79.79%,
Colorado,2012,G,ARAPAHOE,6273703282,"1,726",385,"2,111","1,641",77.74%,
Colorado,2012,G,ARAPAHOE,6273703283,738,140,878,697,79.38%,
Colorado,2012,G,ARAPAHOE,6273703320,"1,275",350,"1,625","1,203",74.03%,
Colorado,2012,G,ARAPAHOE,6273703321,"1,098",228,"1,326","1,060",79.94%,
Colorado,2012,G,ARAPAHOE,6273703322,"1,029",155,"1,184",988,83.45%,
Colorado,2012,G,ARAPAHOE,6273703324,516,75,591,503,85.11%,
Colorado,2012,G,ARAPAHOE,6273703325,"1,536",200,"1,736","1,486",85.60%,
Colorado,2012,G,ARAPAHOE,6273703328,265,47,312,255,81.73%,
Colorado,2012,G,ARAPAHOE,6273703331,"1,589",223,"1,812","1,531",84.49%,
Colorado,2012,G,ARAPAHOE,6273703332,885,235,"1,120",842,75.18%,
Colorado,2012,G,ARAPAHOE,6273703333,609,186,795,584,73.46%,
Colorado,2012,G,ARAPAHOE,6273703334,"1,474",340,"1,814","1,386",76.41%,
Colorado,2012,G,ARAPAHOE,6273703338,752,189,941,723,76.83%,
Colorado,2012,G,ARAPAHOE,6273703339,"1,013",275,"1,288",989,76.79%,
Colorado,2012,G,ARAPAHOE,6273703458,0,0,0,0,0.00%,
Colorado,2012,G,ARAPAHOE,6273803164,682,110,792,648,81.82%,
Colorado,2012,G,ARAPAHOE,6273803177,853,132,985,814,82.64%,
Colorado,2012,G,ARAPAHOE,6273803178,665,139,804,618,76.87%,
Colorado,2012,G,ARAPAHOE,6273803179,590,124,714,567,79.41%,
Colorado,2012,G,ARAPAHOE,6273803180,667,85,752,652,86.70%,
Colorado,2012,G,ARAPAHOE,6273803181,605,104,709,572,80.68%,
Colorado,2012,G,ARAPAHOE,6273803182,801,123,924,762,82.47%,
Colorado,2012,G,ARAPAHOE,6273803183,"1,111",180,"1,291","1,061",82.18%,
Colorado,2012,G,ARAPAHOE,6273803184,657,82,739,636,86.06%,
Colorado,2012,G,ARAPAHOE,6273803185,807,169,976,778,79.71%,
Colorado,2012,G,ARAPAHOE,6273803186,859,105,964,845,87.66%,
Colorado,2012,G,ARAPAHOE,6273803187,812,132,944,783,82.94%,
Colorado,2012,G,ARAPAHOE,6273803188,580,76,656,555,84.60%,
Colorado,2012,G,ARAPAHOE,6273803189,"1,006",123,"1,129",977,86.54%,
Colorado,2012,G,ARAPAHOE,6273803190,"1,048",283,"1,331","1,006",75.58%,
Colorado,2012,G,ARAPAHOE,6273803191,"1,051",147,"1,198","1,030",85.98%,
Colorado,2012,G,ARAPAHOE,6273803192,"1,000",141,"1,141",971,85.10%,
Colorado,2012,G,ARAPAHOE,6273803193,781,131,912,759,83.22%,
Colorado,2012,G,ARAPAHOE,6273803194,"1,073",152,"1,225","1,020",83.27%,
Colorado,2012,G,ARAPAHOE,6273803195,966,98,"1,064",938,88.16%,
Colorado,2012,G,ARAPAHOE,6273803196,592,58,650,579,89.08%,
Colorado,2012,G,ARAPAHOE,6273803197,635,73,708,615,86.86%,
Colorado,2012,G,ARAPAHOE,6273803205,585,103,688,555,80.67%,
Colorado,2012,G,ARAPAHOE,6273803206,680,116,796,677,85.05%,
Colorado,2012,G,ARAPAHOE,6273803207,979,160,"1,139",931,81.74%,
Colorado,2012,G,ARAPAHOE,6273803208,997,155,"1,152",958,83.16%,
Colorado,2012,G,ARAPAHOE,6273803209,949,107,"1,056",904,85.61%,
Colorado,2012,G,ARAPAHOE,6273803210,"1,346",200,"1,546","1,287",83.25%,
Colorado,2012,G,ARAPAHOE,6273803211,762,162,924,729,78.90%,
Colorado,2012,G,ARAPAHOE,6273803212,"1,132",247,"1,379","1,065",77.23%,
Colorado,2012,G,ARAPAHOE,6273803213,920,151,"1,071",873,81.51%,
Colorado,2012,G,ARAPAHOE,6273803214,774,102,876,771,88.01%,
Colorado,2012,G,ARAPAHOE,6273803215,640,56,696,632,90.80%,
Colorado,2012,G,ARAPAHOE,6273803216,872,99,971,836,86.10%,
Colorado,2012,G,ARAPAHOE,6273803217,797,99,896,776,86.61%,
Colorado,2012,G,ARAPAHOE,6273803219,"1,094",102,"1,196","1,049",87.71%,
Colorado,2012,G,ARAPAHOE,6274003457,3,0,3,0,0.00%,
Colorado,2012,G,ARAPAHOE,6283603340,"1,799",358,"2,157","1,690",78.35%,
Colorado,2012,G,ARAPAHOE,6283603341,"1,721",343,"2,064","1,635",79.22%,
Colorado,2012,G,ARAPAHOE,6283603342,"1,318",382,"1,700","1,265",74.41%,
Colorado,2012,G,ARAPAHOE,6283603343,"1,247",259,"1,506","1,158",76.89%,
Colorado,2012,G,ARAPAHOE,6283603344,"1,846",367,"2,213","1,783",80.57%,
Colorado,2012,G,ARAPAHOE,6283603349,0,0,0,0,0.00%,
Colorado,2012,G,ARAPAHOE,6283603351,"2,321",477,"2,798","2,179",77.88%,
Colorado,2012,G,ARAPAHOE,6283603561,0,0,0,0,0.00%,
Colorado,2012,G,ARAPAHOE,6284003265,781,241,"1,022",718,70.25%,
Colorado,2012,G,ARAPAHOE,6284003266,882,246,"1,128",854,75.71%,
Colorado,2012,G,ARAPAHOE,6284003267,872,236,"1,108",852,76.90%,
Colorado,2012,G,ARAPAHOE,6284003268,672,156,828,620,74.88%,
Colorado,2012,G,ARAPAHOE,6284003269,779,243,"1,022",718,70.25%,
Colorado,2012,G,ARAPAHOE,6284003270,745,244,989,682,68.96%,
Colorado,2012,G,ARAPAHOE,6284003271,614,192,806,564,69.98%,
Colorado,2012,G,ARAPAHOE,6284003272,697,150,847,662,78.16%,
Colorado,2012,G,ARAPAHOE,6284003273,673,175,848,634,74.76%,
Colorado,2012,G,ARAPAHOE,6284003302,"1,047",210,"1,257",983,78.20%,
Colorado,2012,G,ARAPAHOE,6284003303,769,161,930,724,77.85%,
Colorado,2012,G,ARAPAHOE,6284003304,696,217,913,646,70.76%,
Colorado,2012,G,ARAPAHOE,6284003305,"1,079",261,"1,340","1,004",74.93%,
Colorado,2012,G,ARAPAHOE,6284003306,707,175,882,677,76.76%,
Colorado,2012,G,ARAPAHOE,6284003307,607,304,911,498,54.67%,
Colorado,2012,G,ARAPAHOE,6284003308,887,263,"1,150",838,72.87%,
Colorado,2012,G,ARAPAHOE,6284003309,"1,074",258,"1,332",978,73.42%,
Colorado,2012,G,ARAPAHOE,6284003310,"1,235",308,"1,543","1,163",75.37%,
Colorado,2012,G,ARAPAHOE,6284003311,"1,770",461,"2,231","1,674",75.03%,
Colorado,2012,G,ARAPAHOE,6284003312,746,230,976,699,71.62%,
Colorado,2012,G,ARAPAHOE,6284003313,875,218,"1,093",814,74.47%,
Colorado,2012,G,ARAPAHOE,6284003314,617,141,758,572,75.46%,
Colorado,2012,G,ARAPAHOE,6284003315,"1,207",321,"1,528","1,144",74.87%,
Colorado,2012,G,ARAPAHOE,6284003316,589,137,726,561,77.27%,
Colorado,2012,G,ARAPAHOE,6284003317,817,266,"1,083",773,71.38%,
Colorado,2012,G,ARAPAHOE,6284003318,724,219,943,675,71.58%,
Colorado,2012,G,ARAPAHOE,6284003319,698,212,910,633,69.56%,
Colorado,2012,G,ARAPAHOE,6284003446,712,156,868,659,75.92%,
Colorado,2012,G,ARAPAHOE,6284003447,723,238,961,656,68.26%,
Colorado,2012,G,ARAPAHOE,6284003448,"1,361",420,"1,781","1,266",71.08%,
Colorado,2012,G,ARAPAHOE,6284003449,579,141,720,552,76.67%,
Colorado,2012,G,ARAPAHOE,6284003450,"1,591",544,"2,135","1,448",67.82%,
Colorado,2012,G,ARAPAHOE,6284003451,384,127,511,366,71.62%,
Colorado,2012,G,ARAPAHOE,6284003452,697,129,826,650,78.69%,
Colorado,2012,G,ARAPAHOE,6284003454,896,215,"1,111",862,77.59%,
Colorado,2012,G,ARAPAHOE,6284003456,"1,007",205,"1,212",936,77.23%,
Colorado,2012,G,ARAPAHOE,6284003459,659,204,863,608,70.45%,
Colorado,2012,G,ARAPAHOE,6284003460,888,260,"1,148",820,71.43%,
Colorado,2012,G,ARAPAHOE,6284003461,"1,015",281,"1,296",953,73.53%,
Colorado,2012,G,ARAPAHOE,6284003462,982,211,"1,193",927,77.70%,
Colorado,2012,G,ARAPAHOE,6284003463,"1,172",279,"1,451","1,101",75.88%,
Colorado,2012,G,ARAPAHOE,6284003464,764,167,931,705,75.73%,
Colorado,2012,G,ARAPAHOE,6284003472,"1,032",429,"1,461",887,60.71%,
Colorado,2012,G,ARAPAHOE,6284003473,"1,358",460,"1,818","1,253",68.92%,
Colorado,2012,G,ARAPAHOE,6284103301,547,120,667,494,74.06%,
Colorado,2012,G,ARAPAHOE,6284103420,"1,419",366,"1,785","1,241",69.52%,
Colorado,2012,G,ARAPAHOE,6284103421,483,59,542,454,83.76%,
Colorado,2012,G,ARAPAHOE,6284103422,534,138,672,503,74.85%,
Colorado,2012,G,ARAPAHOE,6284103427,"1,309",198,"1,507","1,205",79.96%,
Colorado,2012,G,ARAPAHOE,6284103428,872,175,"1,047",802,76.60%,
Colorado,2012,G,ARAPAHOE,6284103429,819,244,"1,063",729,68.58%,
Colorado,2012,G,ARAPAHOE,6284103430,913,280,"1,193",833,69.82%,
Colorado,2012,G,ARAPAHOE,6284103431,488,119,607,441,72.65%,
Colorado,2012,G,ARAPAHOE,6284103432,996,273,"1,269",876,69.03%,
Colorado,2012,G,ARAPAHOE,6284103433,794,224,"1,018",720,70.73%,
Colorado,2012,G,ARAPAHOE,6284103437,"1,100",288,"1,388","1,010",72.77%,
Colorado,2012,G,ARAPAHOE,6284103438,738,165,903,690,76.41%,
Colorado,2012,G,ARAPAHOE,6284103439,843,160,"1,003",791,78.86%,
Colorado,2012,G,ARAPAHOE,6284103440,809,65,874,765,87.53%,
Colorado,2012,G,ARAPAHOE,6284103441,794,97,891,758,85.07%,
Colorado,2012,G,ARAPAHOE,6284103444,621,122,743,558,75.10%,
Colorado,2012,G,ARAPAHOE,6284103445,544,136,680,502,73.82%,
Colorado,2012,G,ARAPAHOE,6284103465,531,96,627,509,81.18%,
Colorado,2012,G,ARAPAHOE,6284103466,701,191,892,635,71.19%,
Colorado,2012,G,ARAPAHOE,6284103467,745,212,957,668,69.80%,
Colorado,2012,G,ARAPAHOE,6284103468,683,158,841,631,75.03%,
Colorado,2012,G,ARAPAHOE,6284103469,605,243,848,538,63.44%,
Colorado,2012,G,ARAPAHOE,6284103470,948,299,"1,247",818,65.60%,
Colorado,2012,G,ARAPAHOE,6284103471,809,251,"1,060",754,71.13%,
Colorado,2012,G,ARAPAHOE,6284203434,936,244,"1,180",855,72.46%,
Colorado,2012,G,ARAPAHOE,6284203435,"1,137",325,"1,462",997,68.19%,
Colorado,2012,G,ARAPAHOE,6284203436,"1,234",422,"1,656","1,014",61.23%,
Colorado,2012,G,ARAPAHOE,6285603352,"2,012",257,"2,269","1,917",84.49%,
Colorado,2012,G,ARAPAHOE,6293603345,"1,619",400,"2,019","1,530",75.78%,
Colorado,2012,G,ARAPAHOE,6293603346,84,14,98,74,75.51%,
Colorado,2012,G,ARAPAHOE,6293603347,"1,901",440,"2,341","1,693",72.32%,
Colorado,2012,G,ARAPAHOE,6293603360,0,0,0,0,0.00%,
Colorado,2012,G,ARAPAHOE,6293603361,0,0,0,0,0.00%,
Colorado,2012,G,ARAPAHOE,6293603474,560,168,728,510,70.05%,
Colorado,2012,G,ARAPAHOE,6293603537,857,267,"1,124",775,68.95%,
Colorado,2012,G,ARAPAHOE,6293603538,928,258,"1,186",862,72.68%,
Colorado,2012,G,ARAPAHOE,6293603539,900,326,"1,226",814,66.39%,
Colorado,2012,G,ARAPAHOE,6293603540,581,145,726,538,74.10%,
Colorado,2012,G,ARAPAHOE,6293603541,601,216,817,532,65.12%,
Colorado,2012,G,ARAPAHOE,6293603542,710,342,"1,052",556,52.85%,
Colorado,2012,G,ARAPAHOE,6293603543,785,184,969,722,74.51%,
Colorado,2012,G,ARAPAHOE,6293603544,"1,041",512,"1,553",870,56.02%,
Colorado,2012,G,ARAPAHOE,6293603545,319,154,473,264,55.81%,
Colorado,2012,G,ARAPAHOE,6293603546,883,242,"1,125",757,67.29%,
Colorado,2012,G,ARAPAHOE,6293603547,796,211,"1,007",711,70.61%,
Colorado,2012,G,ARAPAHOE,6293603548,441,234,675,338,50.07%,
Colorado,2012,G,ARAPAHOE,6293603549,426,170,596,373,62.58%,
Colorado,2012,G,ARAPAHOE,6293603550,69,22,91,61,67.03%,
Colorado,2012,G,ARAPAHOE,6293603551,663,283,946,572,60.47%,
Colorado,2012,G,ARAPAHOE,6293603552,603,273,876,530,60.50%,
Colorado,2012,G,ARAPAHOE,6293603553,"1,096",420,"1,516",974,64.25%,
Colorado,2012,G,ARAPAHOE,6293603554,877,219,"1,096",838,76.46%,
Colorado,2012,G,ARAPAHOE,6293603555,728,217,945,671,71.01%,
Colorado,2012,G,ARAPAHOE,6293603556,996,265,"1,261",912,72.32%,
Colorado,2012,G,ARAPAHOE,6293603557,"1,371",421,"1,792","1,289",71.93%,
Colorado,2012,G,ARAPAHOE,6293603558,776,251,"1,027",720,70.11%,
Colorado,2012,G,ARAPAHOE,6293603559,733,197,930,689,74.09%,
Colorado,2012,G,ARAPAHOE,6293603560,347,112,459,315,68.63%,
Colorado,2012,G,ARAPAHOE,6294203503,"1,274",522,"1,796","1,042",58.02%,
Colorado,2012,G,ARAPAHOE,6294203504,677,246,923,590,63.92%,
Colorado,2012,G,ARAPAHOE,6294203505,740,293,"1,033",598,57.89%,
Colorado,2012,G,ARAPAHOE,6294203506,"1,096",512,"1,608",823,51.18%,
Colorado,2012,G,ARAPAHOE,6294203507,653,223,876,575,65.64%,
Colorado,2012,G,ARAPAHOE,6294203508,517,170,687,439,63.90%,
Colorado,2012,G,ARAPAHOE,6294203509,475,127,602,431,71.59%,
Colorado,2012,G,ARAPAHOE,6294203510,566,100,666,535,80.33%,
Colorado,2012,G,ARAPAHOE,6294203511,923,442,"1,365",764,55.97%,
Colorado,2012,G,ARAPAHOE,6294203512,824,302,"1,126",719,63.85%,
Colorado,2012,G,ARAPAHOE,6294203513,750,260,"1,010",661,65.45%,
Colorado,2012,G,ARAPAHOE,6294203514,645,276,921,537,58.31%,
Colorado,2012,G,ARAPAHOE,6294203515,753,181,934,722,77.30%,
Colorado,2012,G,ARAPAHOE,6294203516,542,155,697,477,68.44%,
Colorado,2012,G,ARAPAHOE,6294203517,595,205,800,521,65.13%,
Colorado,2012,G,ARAPAHOE,6294203518,580,189,769,506,65.80%,
Colorado,2012,G,ARAPAHOE,6294203519,587,226,813,510,62.73%,
Colorado,2012,G,ARAPAHOE,6294203520,801,183,984,737,74.90%,
Colorado,2012,G,ARAPAHOE,6294203521,652,182,834,592,70.98%,
Colorado,2012,G,ARAPAHOE,6294203522,844,195,"1,039",752,72.38%,
Colorado,2012,G,ARAPAHOE,6294203523,"1,114",231,"1,345",981,72.94%,
Colorado,2012,G,ARAPAHOE,6294203524,774,222,996,654,65.66%,
Colorado,2012,G,ARAPAHOE,6294203525,742,224,966,634,65.63%,
Colorado,2012,G,ARAPAHOE,6294203526,670,177,847,585,69.07%,
Colorado,2012,G,ARAPAHOE,6294203527,992,305,"1,297",848,65.38%,
Colorado,2012,G,ARAPAHOE,6294203528,349,158,507,306,60.36%,
Colorado,2012,G,ARAPAHOE,6294203529,296,135,431,224,51.97%,
Colorado,2012,G,ARAPAHOE,6294203530,756,315,"1,071",614,57.33%,
Colorado,2012,G,ARAPAHOE,6294203531,622,206,828,567,68.48%,
Colorado,2012,G,ARAPAHOE,6294203532,840,273,"1,113",681,61.19%,
Colorado,2012,G,ARAPAHOE,6294203533,"1,185",459,"1,644",957,58.21%,
Colorado,2012,G,ARAPAHOE,6294203534,840,451,"1,291",686,53.14%,
Colorado,2012,G,ARAPAHOE,6294203535,724,139,863,647,74.97%,
Colorado,2012,G,ARAPAHOE,6294203536,715,308,"1,023",577,56.40%,
Colorado,2012,G,ARAPAHOE,6295603326,"1,322",99,"1,421","1,272",89.51%,
Colorado,2012,G,ARAPAHOE,6295603327,"1,054",230,"1,284",980,76.32%,
Colorado,2012,G,ARAPAHOE,6295603329,"1,641",449,"2,090","1,513",72.39%,
Colorado,2012,G,ARAPAHOE,6295603330,"1,375",279,"1,654","1,309",79.14%,
Colorado,2012,G,ARAPAHOE,6295603353,"1,142",169,"1,311","1,096",83.60%,
Colorado,2012,G,ARAPAHOE,6295603354,"1,782",270,"2,052","1,649",80.36%,
Colorado,2012,G,ARAPAHOE,6295603355,"1,228",162,"1,390","1,174",84.46%,
Colorado,2012,G,ARAPAHOE,6295603356,"1,550",161,"1,711","1,503",87.84%,
Colorado,2012,G,ARCHULETA,3065904001,783,270,"1,053",784,74.45%,
Colorado,2012,G,ARCHULETA,3065904002,766,293,"1,059",742,70.07%,
Colorado,2012,G,ARCHULETA,3065904003,637,202,839,616,73.42%,
Colorado,2012,G,ARCHULETA,3065904004,331,126,457,304,66.52%,
Colorado,2012,G,ARCHULETA,3065904005,405,188,593,403,67.96%,
Colorado,2012,G,ARCHULETA,3065904006,"1,637",714,"2,351","1,546",65.76%,
Colorado,2012,G,ARCHULETA,3065904007,"1,242",622,"1,864","1,137",61.00%,
Colorado,2012,G,ARCHULETA,3065904008,"1,394",569,"1,963","1,273",64.85%,
Colorado,2012,G,BACA,4356405001,295,63,358,272,75.98%,
Colorado,2012,G,BACA,4356405002,315,80,395,290,73.42%,
Colorado,2012,G,BACA,4356405003,169,52,221,161,72.85%,
Colorado,2012,G,BACA,4356405004,348,112,460,313,68.04%,
Colorado,2012,G,BACA,4356405005,141,39,180,132,73.33%,
Colorado,2012,G,BACA,4356405006,170,54,224,150,66.96%,
Colorado,2012,G,BACA,4356405007,398,98,496,359,72.38%,
Colorado,2012,G,BACA,4356405008,405,110,515,368,71.46%,
Colorado,2012,G,BACA,4356405009,101,13,114,94,82.46%,
Colorado,2012,G,BENT,4356406001,303,78,381,281,73.75%,
Colorado,2012,G,BENT,4356406002,468,104,572,439,76.75%,
Colorado,2012,G,BENT,4356406003,494,218,712,458,64.33%,
Colorado,2012,G,BENT,4356406004,404,180,584,373,63.87%,
Colorado,2012,G,BENT,4356406005,452,126,578,420,72.66%,
Colorado,2012,G,BOULDER,2161307900,456,114,570,453,79.47%,
Colorado,2012,G,BOULDER,2161307901,605,169,774,582,75.19%,
Colorado,2012,G,BOULDER,2161307902,238,71,309,233,75.40%,
Colorado,2012,G,BOULDER,2163307100,"1,045",325,"1,370","1,032",75.33%,
Colorado,2012,G,BOULDER,2163307101,"1,068",299,"1,367","1,040",76.08%,
Colorado,2012,G,BOULDER,2163307102,932,860,"1,792",857,47.82%,
Colorado,2012,G,BOULDER,2163307103,980,204,"1,184",954,80.57%,
Colorado,2012,G,BOULDER,2163307104,978,220,"1,198",953,79.55%,
Colorado,2012,G,BOULDER,2163307105,403,187,590,377,63.90%,
Colorado,2012,G,BOULDER,2163307106,861,192,"1,053",852,80.91%,
Colorado,2012,G,BOULDER,2163307107,520,172,692,498,71.97%,
Colorado,2012,G,BOULDER,2171207200,575,91,666,560,84.08%,
Colorado,2012,G,BOULDER,2171207201,548,128,676,541,80.03%,
Colorado,2012,G,BOULDER,2171207202,"1,030",284,"1,314",974,74.12%,
Colorado,2012,G,BOULDER,2171207203,936,115,"1,051",910,86.58%,
Colorado,2012,G,BOULDER,2171207204,927,213,"1,140",896,78.60%,
Colorado,2012,G,BOULDER,2171207205,874,211,"1,085",861,79.35%,
Colorado,2012,G,BOULDER,2171207206,566,94,660,554,83.94%,
Colorado,2012,G,BOULDER,2171207207,922,202,"1,124",882,78.47%,
Colorado,2012,G,BOULDER,2171207208,986,184,"1,170",955,81.62%,
Colorado,2012,G,BOULDER,2171207209,569,100,669,566,84.60%,
Colorado,2012,G,BOULDER,2171207210,849,151,"1,000",822,82.20%,
Colorado,2012,G,BOULDER,2171207211,"1,039",244,"1,283",997,77.71%,
Colorado,2012,G,BOULDER,2171207212,751,194,945,723,76.51%,
Colorado,2012,G,BOULDER,2171207213,"1,261",216,"1,477","1,219",82.53%,
Colorado,2012,G,BOULDER,2171207214,"1,183",245,"1,428","1,158",81.09%,
Colorado,2012,G,BOULDER,2171207300,"1,060",214,"1,274","1,015",79.67%,
Colorado,2012,G,BOULDER,2171207301,"1,143",337,"1,480","1,055",71.28%,
Colorado,2012,G,BOULDER,2171207302,"1,022",291,"1,313","1,003",76.39%,
Colorado,2012,G,BOULDER,2171207303,748,244,992,730,73.59%,
Colorado,2012,G,BOULDER,2171207304,826,145,971,785,80.84%,
Colorado,2012,G,BOULDER,2171207305,972,290,"1,262",930,73.69%,
Colorado,2012,G,BOULDER,2171207306,988,270,"1,258",962,76.47%,
Colorado,2012,G,BOULDER,2171207307,808,370,"1,178",763,64.77%,
Colorado,2012,G,BOULDER,2171207308,766,260,"1,026",741,72.22%,
Colorado,2012,G,BOULDER,2171207309,"1,249",283,"1,532","1,179",76.96%,
Colorado,2012,G,BOULDER,2171207310,794,172,966,752,77.85%,
Colorado,2012,G,BOULDER,2171207311,634,207,841,607,72.18%,
Colorado,2012,G,BOULDER,2171207312,897,135,"1,032",869,84.21%,
Colorado,2012,G,BOULDER,2171207313,"1,185",213,"1,398","1,154",82.55%,
Colorado,2012,G,BOULDER,2171207314,866,136,"1,002",839,83.73%,
Colorado,2012,G,BOULDER,2171207315,719,178,897,699,77.93%,
Colorado,2012,G,BOULDER,2171207316,"1,047",164,"1,211","1,021",84.31%,
Colorado,2012,G,BOULDER,2171207407,426,74,500,411,82.20%,
Colorado,2012,G,BOULDER,2173307400,119,12,131,117,89.31%,
Colorado,2012,G,BOULDER,2173307408,"1,043",196,"1,239","1,009",81.44%,
